xdata,sentiment,text
0.8302388272592118,-0.03404761904761904, came fluttering   neverland time  never stop           know   tried   came riding    pale white horse handing  highs  less fortunate   advise  run  back  run   back   breaking     cause    hear   two times run   back    ever make sense     got   things   way darling   ever let    ever respect     things   way darling    let      ever let  grow    look outside  window    get  piece  mind   look outside  window    get  peace  mind let  cover  shit  glitter  could make  gold  gold heard  tryna sell  soul  baby word   street   run  low lately  needed   please give  reflection  break   face  seeing  ooh darling  gahhlee would  mind giving  reflection  break   pain  feeling    got   things   way darling    let    ever respect     things   way darling    let      ever let  grow    look outside  window    get  piece  mind   look outside  window    get  peace  mind get  piece get  peace get  get  getting  peace   get  peace  get  g g get  peace oh 
0.212302300148572,0.16727272727272727,  rather  smoking weed whenever  breathe every time  kiss    say   miss   come get    know    know  want    know    know  want    rather  breaking things  cause    see    busy kissing  making scenes   come  police  know   history   live  love like  fuck rules    care    know  love 
0.3158413320665052,0.15246305418719214,kiss   kiss  better  baby kiss   kiss  better  baby  waitin    sunshine  boy  think  need  back     like   one else gon  get  like    argue   yell   cha take  back  cares    feels like crack  boy  ya know   always   right man  fuck yo pride  take   back  boy  take   back  boy take  back  night  take   back  take   back mmm    cha gotta   keep    night hurtin  vibe  man   hurts inside   look   yo eye    willing    oh  tell    willing    kiss   kiss  better  baby  oh     willing    oh  tell    willing    kiss   kiss  better  baby   waitin    sunshine  boy  think  need  back     like   one else gon  get  like    argue       take  back  cares    feels like crack  boy  ya know   always   right man  fuck yo pride  take   back  boy  take   back  boy take  back  night  take   back  take   back mmm    cha gotta   keep    night hurtin  vibe  man   hurts inside   look   yo eye    willing    oh  tell    willing    kiss   kiss  better  baby  oh     willing    oh  tell    willing    kiss   kiss  better  baby    waitin    night baby tell   wrong    gonna make  right  make   night long   waiting   night baby  tell    wrong  going  make  right  make   night long man  fuck yo pride  take   back  boy  take   back  boy take  back  night  take   back  take   back mmm    cha gotta   keep    night hurtin  vibe  man   hurts inside   look   yo eye    willing    oh  tell    willing    kiss   kiss  better  baby  oh     willing    oh  tell    willing    kiss   kiss  better  baby     willing    oh  tell    willing    kiss   kiss  better  baby  oh     willing    oh  tell    willing    kiss   kiss  better  baby  kiss   kiss  better  baby kiss   kiss  better  baby
0.9814459011233895,-0.018872549019607842,work  work  work  work  work  work  said  haffi work  work  work  work  work  work   see   mi dirt  dirt  dirt  dirt  dirt  dirt    put  work  work  work  work  work  work   ah guh learn  learn  learn  learn  learn meh nuh cyar   hurt  hurt  hurt  hurt  hurting dry     desert  nuh time    lurking  ah go act like  nuh like   know  dealt    nicest nuh body touch   nuh righteous nuh badda  text    crisis  believed    dreams  adoration  took  heart   keys   patience  took  heart   sleeve  decoration  mistaken  love  brought    foundation    wanted     give  something   never  something    never seen something    never   mmmmm    wake   act like nothing  wrong  get ready fi  work  work  work  work  work  work  said  haffi work  work  work  work  work  work   see   mi dirt  dirt  dirt  dirt  dirt  dirt    put  work  work  work  work  work  work ner ner ner ner ner ner   yuh ago learn learn learn learn learn learn    tables turn turn turn turn turn turn  beg  something  please baby    leave  leave  stuck    streets  uh huh   get another chance    never   never neglect   mean     hold  past      hope   gets    hope   see    hope   see  true    say  please recognize   tryin  babe     work  work  work  work  work  work  said  haffi work  work  work  work  work  work   see   mi dirt  dirt  dirt  dirt  dirt  dirt    put  work  work  work  work  work  work   ah guh learn  learn  learn  learn  learn meh nuh cyar   hurt  hurt  hurt  hurt  hurting yeah  okay  need  get done  done  done  done  work  come    need  slow  motion   give  away   one long distance   need    see potential   gotta see       twin   would still choose     wanna rush        soon   know  need  get done  done  done  done   come  sorry    way less friendly  got niggas tryna end   oh  spilled   emotions tonight   sorry rollin  rollin  rollin  rollin  rollin   many  shots    rollin    need  face  face  could pick  time   place  spent  time away   need  forward  give     work  work  work  work  work  work  said  haffi work  work  work  work  work  work  se   mi dirt  dirt  dirt  dirt  dirt  dirt    put  work  work  work  work  work  work   ah guh learn  learn  learn  learn  learn meh nuh cyar   hurt  hurt  hurt  hurt  hurting mmmmm  mmmmm mmmmm  mmmmm work  work  work  work  work  work mmmmm  mmmmm
0.7695882872687285,0.010416666666666657,desperado sittin    old monte carlo  man whose heart  hollow mhm  take  easy    tryna go  yuh actually    goin  witcha gotta get      yuh   leavin   behind  know    cause  share common interests  need       leaving  behind never        want outta   yeah    gone    going back   want     runaways running   sight  love yeah  yeah    nothin     nothin        nothin     anymore     wanna  alone desperado sitting   ole  monte carlo      hearts broke unh  hunh  take  easy    tryna go  yuh     lone wolf witcha gotta get         leaving  behind  know    cause  share common interests  need       leaving  behind never       want outta   yeah    gone    going back   want     runaways running   sight  love yeah  yeah    nothin     nothin        nothin     anymore     wanna  alone dear desperado yeah     wanna  alone dear desperado yeah     wanna  alone   want     runaways running   sight  love yeah  yeah    nothin     nothin        nothin     anymore     wanna  alone yeah yeah ah yeah yeah ah yeah yeah ah yeah yeah ah yeah yeah ah yeah yeah ah
0.7980274447478611,-0.035546875,woo woo  woo  yeah woo  woo  yeah aw yeah  aw yeah  aw yeah  bet  could never make  cry cause  scars   heart  still mine tell      get  deep   almost   worst    bad    eating   dreams let  know    ready  bleed baby   need  send   send    send   send    send   woo woo  woo  yeah woo  woo  yeah aw yeah  aw yeah  aw yeah    thinking  bout  late  night    thinking      nothing else  really talk  boy show    want    days    feeling lonely yeah    feeling lonely    fuck       show   run  back like  owe   woo woo  woo  yeah  feel    feel    woo  yeah  feel    feel    aw yeah  aw yeah  aw yeah  feeling   feeling   feeling    tell   bout  picture perfect love tell    think without  drugs maybe   need  send      mean  really love ya    mean  even care  ya    mean  really love ya    mean  really care  ya       mean  really care  ya    send    send   send    send   woo  feel    feel    woo  woo  yeah  feel    feel    woo  woo  yeah  send    send    send    aw yeah  aw yeah  aw yeah woo     mean  really love ya     mean  even care  ya woo     mean  really love ya     mean  really care  ya    woo  woo  yeah        mean  really care  ya       mean  really care  ya     aw yeah  aw yeah  aw yeah
0.6809656632900712,-0.16127450980392158,mustard   beat  ho    good        way      way     good   low   faded fuck   faded love shit    fuck  complaining   feeling jaded  huh  used  trip   shit   kickin      fun   run though   give     baby    get  twisted    another nigga   hit list tryna fix  inner issues   bad bitch    tell      savage  fuck ya white horse  ya carriage bet  never could imagine never told   could    needed  ooh   needed   feel  little    give  little less know  hate  confess  baby ooh   needed    rollin  around  shit   rollin   light  roll   break    like  pound  shit  never us shit  never us    real    real    serious    feel    feel  used  trip   shit   kickin   ya   fun   run though    give   ya  baby    get  twisted    another nigga   hit list tryna fix  inner issues   bad bitch    tell      savage  fuck ya white horse  ya carriage bet  never could imagine never told   could    needed  ooh   needed   feel  little    give  little less know  hate  confess  baby ooh   needed 
0.6189656164842049,-0.1953125,yeah  yeah yeah  yeah    tryna think     yeah   said   boy  get  inside   want   homicide  go  slow    want   pipe    think  kinda like ya    wall     need  title yeah   said  yeah   said   bae yeah   said   man  fuck  title boy   always like  show get  little bit  come  little close   take  home   camera phone get  little bad  nigga  watch  blow   yeah   said  yeah   said   bae yeah   said  ooh yeah   said  yeah   said   bae yeah   said  ooh    rough  boy      give   love  boy  give     til  morn  yeah   said  yeah   said   babe yeah   said   uh yeah   said  yeah   said   babe yeah   said 
0.9068085903859678,-0.027570820991873652,   hear     could  let us       know   found  see    way around feeling  overtake    used  hate worried  bout every trait  tried    way  late   signs    read two sides     agree   breathe   deep going    always longed  feel like  brand new person    make   old mistakes  well    care   love  stop    late  feel like  brand new person    make   old mistakes   finally know    like       takes   stop     late    know   much  stake   making   mistakes    still  know   happening  stop     late    still  know finally taking flight  know    think   right  know   think   fake maybe fake    like point     right  thinking  black  white   thinking   worth  fight soon     sight knowing    time going    always longed  feel like  brand new person    make   old mistakes    care   love  stop    late  feel like  brand new person    make   old mistakes      know    right        takes   stop     late    know    hard  digest  maybe  story   different   rest   know  seems wrong  accept    got  demons     got  regrets   know    hard  digest  realization   good   gets   know  seems wrong  accept    got  demons     got  regrets    got  demons     got  regrets feel like  brand new person      know    right    new direction      know   gone  far   stop thinking     option  oh  feel like  brand new person    make   old mistakes   finally know    like  stop     late   stop thinking     option  oh    new direction    make   old mistakes      know   gone  far        takes   stop    late   stop thinking     option  oh  feel like  brand new person    make   old mistakes    know   hard  describe  stop thinking     option  oh     make   old mistakes        takes   stop    late   finally know    like  stop    late   stop thinking     option  oh   stop thinking     option  oh 
0.936130811547287,0.25,ooh oh ghost   mirror  knew  face       unclear     feel  body   separate     ooh oh  drug   dream  lost connection  oh  come back      feel alive   soul  body try  mend   pulling  apart   time everything  never ending  slipped   parallel   never understand  feeling always gets away wishing  could hold  longer      feel  strange    love     love     love   ghost   mirror  knew  face       unclear     feel  body   separate     ooh ooh ooh ooh   pulling  apart   time everything  never ending  slipped   parallel   never understand  feeling always gets away wishing  could hold  longer      feel  strange    love     love     love  
